,from1,to,walktime,distance,popularity,category,rideDuration
7611,32,141,4702.34047212469,6536.25325625331,0,Transport,0
7612,32,142,5000.67465559306,6950.93777127435,0,Transport,0
7613,32,143,4913.46618522719,6829.71799746579,0,Transport,0
7614,32,144,4345.66147107066,6040.46944478822,0,Leisure/Recreation,0
7615,32,145,4218.06703697497,5863.11318139521,0,Health Services,0
7616,32,146,5075.91161799251,7055.51714900958,0,Transport,0
7617,32,147,4418.2814045951,6141.41115238719,0,Leisure/Recreation,0
7618,32,148,1576.00769798952,2190.65070020543,0,Place Of Assembly,0
7619,32,149,941.664075217506,1308.91306455233,0,Leisure/Recreation,0
7620,32,150,1041.17761452469,1447.23688418932,0,Community Use,0
7621,32,151,1064.23042898445,1479.28029628838,0,Residential Accommodation,0
7622,32,152,715.620208425756,994.712089711801,0,Leisure/Recreation,0
7623,32,153,1453.14968849752,2019.87806701155,0,Leisure/Recreation,0
7624,32,154,1776.75405446882,2469.68813571166,0,Office,0
7625,32,155,1734.40763691939,2410.82661531795,0,Office,0
7626,32,156,1718.48730576184,2388.69735500896,0,Office,0
7627,32,157,1759.0986769072,2445.147160901,0,Office,0
7628,32,158,3819.07948557189,5308.52048494493,0,Leisure/Recreation,0
7629,32,159,2254.9055319573,3134.31868942065,0,Transport,0
7630,32,160,2216.43862221714,3080.84968488182,0,Transport,0
7631,32,161,2479.50388699835,3446.5104029277,0,Transport,0
7632,32,162,2868.5459622922,3987.27888758616,0,Transport,0
7633,32,163,2738.93767258348,3807.12336489104,0,Transport,0
7634,32,164,2718.17126320218,3778.25805585103,0,Transport,0
7635,32,165,2649.09705577472,3682.24490752686,0,Transport,0
7636,32,166,6426.72978705292,8933.15440400356,0,Transport,0
7637,32,167,6298.25268503682,8754.57123220117,0,Transport,0
7638,32,168,5461.74499136389,7591.8255379958,0,Transport,0
7639,32,169,2231.6815174349,3102.03730923451,0,Place Of Assembly,0
7640,32,170,666.575454147217,926.539881264631,0,Health Services,0
7641,32,171,5662.63247108985,7871.05913481489,0,Sports,0
7642,32,172,2059.75985066041,2863.06619241796,0,Leisure/Recreation,0
7643,32,173,3454.01959694462,4801.08723975302,0,Place Of Assembly,0
7644,32,174,2959.09221137158,4113.1381738065,0,Leisure/Recreation,0
7645,32,175,6548.04866428754,9101.78764335968,0,Sports,0
7646,32,176,3884.76333533602,5399.82103611707,0,Education Centre,0
7647,32,177,2443.53205891982,3396.50956189855,0,Place Of Assembly,0
7648,32,178,2485.11520571514,3454.31013594405,0,Place Of Assembly,0
7649,32,179,3365.43220180277,4677.95076050585,0,Place Of Assembly,0
7650,32,180,4073.52497137146,5662.19971020633,0,Industrial,0
7651,32,181,354.812715513865,493.189674564272,0,Leisure/Recreation,0
7652,32,182,2082.91382725012,2895.25021987767,0,Leisure/Recreation,0
7653,32,183,1957.39676734634,2720.7815066114,0,Place Of Assembly,0
7654,32,184,3843.97121174475,5343.11998432521,0,Education Centre,0
7655,32,185,2241.32128959861,3115.43659254207,0,Leisure/Recreation,0
7656,32,186,2408.97915179966,3348.48102100152,0,Place Of Assembly,0
7657,32,187,2243.44863034302,3118.3935961768,0,Place Of Assembly,0
7658,32,188,2084.8920395931,2897.99993503441,0,Place of Worship,0
7659,32,189,2059.25220085271,2862.36055918527,0,Place Of Assembly,0
7660,32,190,2044.61244252507,2842.01129510985,0,Transport,0
7661,32,191,4256.83092010562,5916.99497894681,0,Warehouse/Store,0
7662,32,192,4707.59051928398,6543.55082180474,0,Warehouse/Store,0
7663,32,193,2496.13852258183,3469.63254638875,0,Place Of Assembly,0
7664,32,194,2447.86113321066,3402.52697516281,0,Community Use,0
7665,32,195,3660.236732216,5087.72905778024,0,Health Services,0
7666,32,196,3575.91112060657,4970.51645764313,0,Place Of Assembly,0
7667,32,197,3593.25520079299,4994.62472910226,0,Education Centre,0
7668,32,198,2856.75391977463,3970.88794848673,0,Place Of Assembly,0
7669,32,199,2835.69761183461,3941.61968045011,0,Community Use,0
7670,32,200,2797.68545026933,3888.78277587437,0,Education Centre,0
7671,32,201,2685.05933418844,3732.23247452193,0,Mixed Use,0
7672,32,202,2685.07490412424,3732.25411673269,0,Transport,0
7673,32,203,2576.71125291678,3581.62864155432,0,Mixed Use,0
7674,32,204,3113.27304999232,4327.44953948933,0,Leisure/Recreation,0
7675,32,205,3156.80794269735,4387.96304034932,0,Leisure/Recreation,0
7676,32,206,3351.09157511219,4658.01728940595,0,Leisure/Recreation,0
7677,32,207,3175.40780289645,4413.81684602607,0,Leisure/Recreation,0
7678,32,208,2434.56534387979,3384.04582799291,0,Leisure/Recreation,0
7679,32,209,4106.3178619734,5707.78182814303,0,Leisure/Recreation,0
7680,32,210,4214.81582567192,5858.59399768397,0,Office,0
7681,32,211,4244.19721593968,5899.43413015616,0,Leisure/Recreation,0
7682,32,212,3726.4248596148,5179.73055486457,0,Leisure/Recreation,0
7683,32,213,2901.10453534451,4032.53530412886,0,Leisure/Recreation,0
7684,32,214,4909.77573939547,6824.5882777597,0,Leisure/Recreation,0
7685,32,215,3718.9553197359,5169.3478944329,0,Transport,0
7686,32,216,1976.88426061356,2747.86912225285,0,Place Of Assembly,0
7687,32,217,2025.36426188382,2815.25632401851,0,Community Use,0
7688,32,218,2243.72608784319,3118.77926210203,0,Purpose Built,0
7689,32,219,1217.14682378878,1691.8340850664,0,Leisure/Recreation,0
7690,32,220,2871.66487821625,3991.61418072059,0,Place Of Assembly,0
7691,32,221,2726.1068251209,3789.28848691806,0,Community Use,0
7692,32,222,3024.48324207954,4204.03170649056,0,Leisure/Recreation,0
7693,32,223,1917.63002064958,2665.50572870292,0,Leisure/Recreation,0
7694,32,224,1930.84645985263,2683.87657919516,0,Mixed Use,0
7695,32,225,2707.23430349209,3763.055681854,0,Community Use,0
7696,32,226,2239.01044949527,3112.22452479842,0,Health Services,0
7697,32,227,3411.25747837085,4741.64789493548,0,Health Services,0
7698,32,228,2072.59532434819,2880.90750084399,0,Leisure/Recreation,0
7699,32,229,1997.06594094188,2775.92165790921,0,Mixed Use,0
7700,32,230,2024.12441806739,2813.53294111368,0,Community Use,0
7701,32,231,1993.00349847522,2770.27486288055,0,Place Of Assembly,0
7702,32,232,2739.81604004453,3808.34429566189,0,Transport,0
7703,32,233,2329.47844000226,3237.97503160315,0,Place Of Assembly,0
7704,32,234,570.192322185559,792.567327837927,0,Education Centre,0
7705,32,235,2443.51062395069,3396.47976729146,0,Retail,0
7706,32,236,2443.32615876792,3396.22336068741,0,Retail,0
7707,32,237,3221.20070306461,4477.4689772598,0,Leisure/Recreation,0
7708,32,238,2217.18512252031,3081.88732030323,0,Health Services,0
7709,32,239,2032.85776721631,2825.67229643067,0,Residential Accommodation,0
7710,32,240,2140.6326073166,2975.47932417007,0,Health Services,0
7711,32,241,2467.8288979279,3430.28216811978,0,Place Of Assembly,0
7712,32,242,2365.42260001836,3287.93741402553,0,Mixed Use,0
7713,33,1,1398.25313747851,1943.57186109512,0,Transport,0
7714,33,2,1406.00781750706,1954.35086633481,0,Mixed Use,0
7715,33,3,1468.91231807739,2041.78812212757,0,Place Of Assembly,0
7716,33,4,1079.67807945393,1500.75253044097,0,Leisure/Recreation,0
7717,33,5,1133.29657734477,1575.28224250923,0,Place of Worship,0
7718,33,6,1170.88992352142,1627.53699369477,0,Place of Worship,0
7719,33,7,1500.82768430252,2086.15048118051,0,Place of Worship,0
7720,33,8,993.190810662586,1380.535226821,0,Place of Worship,0
7721,33,9,447.830558354349,622.484476112545,0,Place of Worship,0
7722,33,10,825.937577225564,1148.05323234353,0,Place of Worship,0
7723,33,11,984.545923390166,1368.51883351233,0,Place of Worship,0
7724,33,12,1057.07434898561,1469.33334509,0,Place of Worship,0
7725,33,13,1482.62002692033,2060.84183741926,0,Place of Worship,0
7726,33,14,1489.2194029318,2070.0149700752,0,Place of Worship,0
7727,33,15,1569.01836933988,2180.93553338243,0,Place of Worship,0
7728,33,16,1456.53572286919,2024.58465478817,0,Place of Worship,0
7729,33,17,1544.34036271278,2146.63310417076,0,Place of Worship,0
7730,33,18,2066.43786152294,2872.34862751688,0,Place of Worship,0
7731,33,19,1913.92283926368,2660.35274657651,0,Place of Worship,0
7732,33,20,738.510931218859,1026.53019439421,0,Place of Worship,0
7733,33,21,2024.50185937663,2814.05758453351,0,Place of Worship,0
7734,33,22,763.56098267144,1061.3497659133,0,Place of Worship,0
7735,33,23,834.400804193372,1159.81711782879,0,Place of Worship,0
7736,33,24,825.181382085915,1147.00212109942,0,Place of Worship,0
7737,33,25,835.668892454134,1161.57976051125,0,Place of Worship,0
7738,33,26,1043.51756397302,1450.48941392249,0,Place of Worship,0
7739,33,27,1939.33267705261,2695.67242110312,0,Place of Worship,0
7740,33,28,1849.8407020546,2571.27857585589,0,Place of Worship,0
7741,33,29,1477.72704825492,2054.04059707433,0,Place of Worship,0
7742,33,30,3206.39564866623,4456.88995164606,0,Place of Worship,0
7743,33,31,3838.12939446547,5334.99985830701,0,Place of Worship,0
7744,33,32,3700.75929691995,5144.05542271873,0,Place of Worship,0
7745,33,34,1375.62467033168,1912.11829176103,0,Place of Worship,0
7746,33,35,1565.76755189199,2176.41689712987,0,Community Use,0
7747,33,36,229.007996466195,318.321115088011,0,Community Use,0
7748,33,37,1909.11365935746,2653.66798650687,0,Community Use,0
7749,33,38,1330.09166849728,1848.82741921122,0,Community Use,0
7750,33,39,1174.95516122143,1633.18767409779,0,Leisure/Recreation,0
7751,33,40,258.560816483207,359.399534911658,0,Leisure/Recreation,0
7752,33,41,2799.35336353723,3891.10117531675,0,Transport,0
7753,33,42,1312.92049312653,1824.95948544587,0,Leisure/Recreation,0
7754,33,43,2176.77204218412,3025.71313863592,0,Leisure/Recreation,0
7755,33,44,906.130700699172,1259.52167397185,0,Community Use,0
7756,33,45,1175.74680391442,1634.28805744104,0,Leisure/Recreation,0
7757,33,46,1226.83602597017,1705.30207609853,0,Leisure/Recreation,0
7758,33,47,735.137950740497,1021.84175152929,0,Retail,0
7759,33,48,823.616641597618,1144.82713182069,0,Education Centre,0
7760,33,49,835.263579393536,1161.01637535702,0,Education Centre,0
7761,33,50,970.037610173137,1348.35227814066,0,Leisure/Recreation,0
7762,33,51,915.919345213863,1273.12788984727,0,Place Of Assembly,0
7763,33,52,2422.59216037675,3367.40310292368,0,Leisure/Recreation,0
7764,33,53,3116.01037455878,4331.25442063671,0,Education Centre,0
7765,33,54,4314.63580182848,5997.34376454159,0,Education Centre,0
7766,33,55,2005.98020097614,2788.31247935684,0,Place Of Assembly,0
7767,33,56,2005.52968339681,2787.68625992157,0,Place Of Assembly,0
7768,33,57,1968.67988283775,2736.46503714448,0,Place Of Assembly,0
7769,33,58,2199.99724666207,3057.99617286027,0,Education Centre,0
7770,33,59,3316.76539258509,4610.30389569327,0,Place Of Assembly,0
7771,33,60,2916.26112963563,4053.60297019352,0,Leisure/Recreation,0
7772,33,61,1611.6550713332,2240.20054915315,0,Transport,0
7773,33,62,1374.67821876353,1910.80272408131,0,Place Of Assembly,0
7774,33,63,1745.82758325741,2426.70034072779,0,Leisure/Recreation,0
7775,33,64,112.472749846303,156.337122286361,0,Education Centre,0
7776,33,65,1034.52792584016,1437.99381691782,0,Community Use,0
7777,33,66,1566.5030454279,2177.43923314478,0,Place Of Assembly,0
7778,33,67,1628.58063042771,2263.72707629451,0,Mixed Use,0
7779,33,68,1612.03197757156,2240.72444882447,0,Office,0
7780,33,69,1812.62161551973,2519.54404557243,0,Health Services,0
7781,33,70,1883.12232668298,2617.54003408933,0,Leisure/Recreation,0
7782,33,71,300.64594827095,417.897868096621,0,Office,0
7783,33,72,1224.55400813474,1702.13007130729,0,Community Use,0
7784,33,73,1115.5973159337,1550.68026914785,0,Transport,0
7785,33,74,1267.5833030548,1761.94079124618,0,Community Use,0
7786,33,75,2701.64769320023,3755.29029354832,0,Leisure/Recreation,0
7787,33,76,2365.3991403444,3287.90480507872,0,Leisure/Recreation,0
7788,33,77,1170.61996237781,1627.16174770516,0,Sports ,0
7789,33,78,2122.41765591288,2950.1605417189,0,Office,0
7790,33,79,2162.62685361074,3006.05132651892,0,Place Of Assembly,0
7791,33,80,2150.67858880829,2989.44323844353,0,Place Of Assembly,0
7792,33,81,2089.5317475242,2904.44912905864,0,Place Of Assembly,0
7793,33,82,3796.68332423488,5277.38982068649,0,Vacant Land,0
7794,33,83,3718.44596969494,5168.63989787597,0,Leisure/Recreation,0
7795,33,84,1837.22087248662,2553.7370127564,0,Mixed Use,0
7796,33,85,2349.3456467412,3265.59044897027,0,Place Of Assembly,0
7797,33,86,2388.30119818314,3319.73866547456,0,Place Of Assembly,0
7798,33,87,1508.49709972305,2096.81096861504,0,Place of Worship,0
7799,33,88,2030.33763218794,2822.16930874123,0,Place Of Assembly,0
7800,33,89,1466.37820219006,2038.26570104419,0,Office,0
7801,33,90,1463.0901351063,2033.69528779776,0,Community Use,0
7802,33,91,1109.86652219675,1542.71446585349,0,Office,0
7803,33,92,2178.12169502247,3027.58915608123,0,Mixed Use,0
7804,33,93,2058.79660459798,2861.7272803912,0,Leisure/Recreation,0
7805,33,94,2284.7687046947,3175.82849952564,0,Community Use,0
7806,33,95,2021.10664275067,2809.33823342343,0,Purpose Built,0
7807,33,96,1461.78527161295,2031.881527542,0,Health Services,0
7808,33,97,1711.0431176999,2378.34993360287,0,Office,0
7809,33,98,1728.42801141541,2402.51493586741,0,Place Of Assembly,0
7810,33,99,1728.5849404273,2402.73306719395,0,Leisure/Recreation,0
7811,33,100,2355.33279642349,3273.91258702865,0,Place Of Assembly,0
7812,33,101,1676.35173014011,2330.12890489476,0,Leisure/Recreation,0
7813,33,102,1868.57296083403,2597.3164155593,0,Purpose Built,0
7814,33,103,1579.63786751829,2195.69663585042,0,Purpose Built,0
7815,33,104,1932.358583807,2685.97843149174,0,Leisure/Recreation,0
7816,33,105,1763.70247849099,2451.54644510247,0,Mixed Use,0
7817,33,106,1739.960345056,2418.54487962784,0,Vacant Land,0
7818,33,107,2696.83727658772,3748.60381445694,0,Leisure/Recreation,0
7819,33,108,1656.73056743652,2302.85548873676,0,Transport,0
7820,33,109,1698.08527591701,2360.33853352465,0,Place Of Assembly,0
7821,33,110,1638.04202792045,2276.87841880942,0,Leisure/Recreation,0
7822,33,111,2221.25157240983,3087.53968564966,0,Leisure/Recreation,0
7823,33,112,1963.13598436975,2728.75901827395,0,Education Centre,0
7824,33,113,2325.21280531475,3232.0457993875,0,Leisure/Recreation,0
7825,33,114,158.061662642794,219.705711073484,0,Health Services,0
7826,33,115,1981.65187797271,2754.49611038207,0,Education Centre,0
7827,33,116,1926.83491197071,2678.30052763929,0,Place Of Assembly,0
7828,33,117,1972.20429502492,2741.36397008464,0,Specialist Residential Accommodation,0
7829,33,118,1863.80155746055,2590.68416487016,0,Vacant Land,0
7830,33,119,1678.59493329019,2333.24695727337,0,Sports,0
7831,33,120,2323.78310510475,3230.05851609561,0,Leisure/Recreation,0
7832,33,121,2259.47484581601,3140.67003568425,0,Leisure/Recreation,0
7833,33,122,2244.08604831697,3119.27960716059,0,Leisure/Recreation,0
7834,33,123,2518.37302631025,3500.53850657124,0,Leisure/Recreation,0
7835,33,124,1002.2484598594,1393.12535920457,0,Place Of Assembly,0
7836,33,125,938.089227719064,1303.9440265295,0,Place Of Assembly,0
7837,33,126,2164.33153436333,3008.42083276503,0,Community Use,0
7838,33,127,2187.326712401,3040.38413023738,0,Place Of Assembly,0
7839,33,128,2151.01315393936,2989.90828397571,0,Community Use,0
7840,33,129,2144.72378993201,2981.1660680055,0,Community Use,0
7841,33,130,2117.8644556886,2943.83159340715,0,Community Use,0
7842,33,131,1861.51283592675,2587.50284193818,0,Place Of Assembly,0
7843,33,132,1871.02468929632,2600.72431812189,0,Leisure/Recreation,0
7844,33,133,1843.71890975664,2562.76928456173,0,Leisure/Recreation,0
7845,33,134,2052.62025926806,2853.1421603826,0,Leisure/Recreation,0
7846,33,135,2005.33633150964,2787.4175007984,0,Leisure/Recreation,0
7847,33,136,1455.84379318299,2023.62287252435,0,Transport,0
7848,33,137,2882.51880506825,4006.70113904487,0,Transport,0
7849,33,138,2215.05569098599,3078.92741047053,0,Transport,0
7850,33,139,1001.90046535101,1392.64164683791,0,Leisure/Recreation,0
7851,33,140,2114.49864823628,2939.15312104843,0,Leisure/Recreation,0
7852,33,141,1360.24496442065,1890.7405005447,0,Transport,0
7853,33,142,1716.5095138346,2385.94822423009,0,Transport,0
7854,33,143,1991.22955081589,2767.80907563409,0,Transport,0
7855,33,144,653.053056801589,907.743748954208,0,Leisure/Recreation,0
7856,33,145,563.292478203984,782.976544703538,0,Health Services,0
7857,33,146,1408.89571074755,1958.36503793909,0,Transport,0
7858,33,147,935.380161544374,1300.17842454668,0,Leisure/Recreation,0
7859,33,148,2392.06077110933,3324.96447184197,0,Place Of Assembly,0
7860,33,149,2891.53252030181,4019.23020321952,0,Leisure/Recreation,0
7861,33,150,2748.26991605076,3820.09518331055,0,Community Use,0
7862,33,151,2640.84659175094,3670.77676253381,0,Residential Accommodation,0
7863,33,152,2985.84224329014,4150.3207181733,0,Leisure/Recreation,0
7864,33,153,2567.2170133304,3568.43164852926,0,Leisure/Recreation,0
7865,33,154,2131.46242145274,2962.7327658193,0,Office,0
7866,33,155,2165.65385181067,3010.25885401683,0,Office,0
7867,33,156,2178.56326221889,3028.20293448426,0,Office,0
7868,33,157,2146.26083919448,2983.30256648033,0,Office,0
7869,33,158,1759.81301467432,2446.1400903973,0,Leisure/Recreation,0
7870,33,159,1519.33221403822,2111.87177751312,0,Transport,0
7871,33,160,1541.99533238109,2143.37351200972,0,Transport,0
7872,33,161,1309.95817765435,1820.84186693955,0,Transport,0
7873,33,162,1068.69639890274,1485.48799447481,0,Transport,0
7874,33,163,978.18982417153,1359.68385559843,0,Transport,0
7875,33,164,1021.62504519126,1420.05881281585,0,Transport,0
7876,33,165,1071.4537764829,1489.32074931123,0,Transport,0
7877,33,166,3234.96755525301,4496.60490180169,0,Transport,0
7878,33,167,2930.91249322481,4073.96836558248,0,Transport,0
7879,33,168,1991.01099745722,2767.50528646554,0,Transport,0
7880,33,169,1474.72834406753,2049.87239825386,0,Place Of Assembly,0
7881,33,170,4136.56586891819,5749.82655779629,0,Health Services,0
7882,33,171,2649.39022275339,3682.65240962721,0,Sports,0
7883,33,172,2326.46563701377,3233.78723544915,0,Leisure/Recreation,0
7884,33,173,726.386355121714,1009.67703361918,0,Place Of Assembly,0
7885,33,174,1037.86104248913,1442.6268490599,0,Leisure/Recreation,0
7886,33,175,3204.27889102747,4453.94765852819,0,Sports,0
7887,33,176,394.403856999998,548.221361229998,0,Education Centre,0
7888,33,177,1275.80110442823,1773.36353515524,0,Place Of Assembly,0
7889,33,178,1250.78754385268,1738.59468595522,0,Place Of Assembly,0
7890,33,179,659.462823917165,916.65332524486,0,Place Of Assembly,0
7891,33,180,3091.12247619002,4296.66024190412,0,Industrial,0
7892,33,181,3774.45907604621,5246.49811570423,0,Leisure/Recreation,0
7893,33,182,1875.54839055464,2607.01226287095,0,Leisure/Recreation,0
7894,33,183,1961.65942488966,2726.70660059663,0,Place Of Assembly,0
7895,33,184,224.484146191803,312.032963206606,0,Education Centre,0
7896,33,185,1756.35325290078,2441.33102153209,0,Leisure/Recreation,0
